disasterNumber,incidentType,declarationTitle,fips_code,state,designatedArea,incidentBeginDate,industry,post_disaster_exits,baseline_exits,excess_exits
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Biotechnology Research,3,2,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Performing Arts,3,5,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Management Consulting,53,23,30
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Information Services,6,2,4
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Information Technology and Services,53,48,5
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Venture Capital & Private Equity,12,12,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Philanthropy,1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Design,11,11,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Wholesale,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Book and Periodical Publishing,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Business Consulting and Services,7,3,4
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Medical Practices,2,0,2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Professional Training & Coaching,4,4,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Translation and Localization,1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Accounting,28,9,19
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Motion Pictures and Film,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Software Development,16,9,7
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Data Security Software Products,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,"Technology, Information and Internet",6,1,5
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Computer & Network Security,4,4,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Mental Health Care,14,15,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,"Technology, Information and Media",3,0,3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Electrical/Electronic Manufacturing,1,2,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Wellness and Fitness Services,5,0,5
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Architecture & Planning,13,7,6
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Venture Capital and Private Equity Principals,2,0,2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Professional Training and Coaching,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Research,11,13,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Building Materials,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Banking,15,5,10
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Internet Marketplace Platforms,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Judiciary,13,2,11
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Wireless,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,"Appliances, Electrical, and Electronics Manufacturing",0,2,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Financial Services,83,50,33
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Real Estate,15,17,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Security and Investigations,1,4,-3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Professional and Technical Services,12,4,8
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Hospitals and Health Care,5,4,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Transportation/Trucking/Railroad,4,5,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Human Resources Services,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Education Management,18,15,3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Hospital & Health Care,61,56,5
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Defense & Space,4,4,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Individual & Family Services,2,4,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Furniture,2,2,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Media Production,2,3,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Utilities,3,8,-5
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Manufacturing,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Airlines/Aviation,4,0,4
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Computer Games,2,1,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Food Production,1,3,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Computer Software,181,171,10
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Mobile Games,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Non-Profit Organization Management,38,39,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,"Glass, Ceramics & Concrete",0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Arts and Crafts,1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Urban Transit Services,7,1,6
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Cosmetics,4,4,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Music,3,2,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Broadcast Media,4,2,2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Wine and Spirits,2,1,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Consumer Electronics,9,12,-3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Internet,72,95,-23
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,E-Learning,3,10,-7
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Automotive,4,11,-7
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Primary/Secondary Education,8,1,7
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Health and Human Services,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Import and Export,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Investment Management,9,6,3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Publishing,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Veterinary,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Program Development,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,"Movies, Videos and Sound",0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Online Media,1,4,-3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Architecture and Planning,2,0,2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Think Tanks,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Semiconductors,0,9,-9
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Electric Power Generation,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Medical Practice,6,3,3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Entertainment,2,9,-7
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Legal Services,20,6,14
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Package/Freight Delivery,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Consumer Services,4,5,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Aviation and Aerospace Component Manufacturing,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Renewables & Environment,10,5,5
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Public Safety,2,2,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Environmental Services,5,7,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Restaurants,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,"Health, Wellness and Fitness",9,14,-5
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Information and Cultural Products,1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Pharmaceuticals,4,6,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Capital Markets,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Oil & Energy,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Sports,7,7,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Insurance,5,6,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Social Networking Platforms,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Mechanical or Industrial Engineering,0,4,-4
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Spectator Sports,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,International Affairs,1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Computer Networking,5,1,4
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Retail Apparel and Fashion,0,1,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Civic & Social Organization,11,6,5
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Industrial Automation,2,0,2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Public Relations and Communications,4,3,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Consumer Goods,3,4,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Hospitality,5,7,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Facilities Services,1,1,0
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Computer Hardware,0,3,-3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Data Infrastructure and Analytics,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Construction,10,7,3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Government Administration,24,15,9
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Marketing and Advertising,12,17,-5
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Luxury Goods & Jewelry,2,1,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Military,1,0,1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Advertising Services,0,4,-4
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Market Research,1,3,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Non-profit Organizations,3,4,-1
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Telecommunications,2,4,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Staffing and Recruiting,9,6,3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Food & Beverages,4,7,-3
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,IT Services and IT Consulting,0,2,-2
4699,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",6075,CA,San Francisco (County),2023-02-21 00:00:00+00:00,Apparel & Fashion,2,8,-6
